"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"21599","ME 5090-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Mohammad R. Razavi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5090",""
"21600","ME 5090-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Pedram Roghanchi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5090",""
"21604","ME 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","David Saiang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5091",""
"21606","ME 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","William Chavez","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5091",""
"21610","ME 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Wenfeng Li","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5091",""
"21611","ME 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Virginia T. McLemore","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5091",""
"21612","ME 5091-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Navid Mojtabai","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5091",""
"21613","ME 5091-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Mohammad R. Razavi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5091",""
"21614","ME 5091-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Pedram Roghanchi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5091",""
"21630","ME 5095-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Pedram Roghanchi","9","10","1","0","N/A","https://catalog.nmt.edu/courses/ME5095",""
"21632","ME 5095-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Navid Mojtabai","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5095",""
"21633","ME 5095-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Mohammad R. Razavi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5095",""
"21634","ME 5095-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Wenfeng Li","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5095",""
"21635","ME 5095-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","William Chavez","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5095",""
"21637","ME 5095-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Virginia T. McLemore","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5095",""
"21638","ME 5095-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","David Saiang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/ME5095",""
"21325","MUSC 1130-01D","DE","","08/14/2023-12/08/2023","","WEB-V","3","CLAS","Music Appreciation:Jazz(fresh)","Edward S. Pias","30","30","0","0","$45","https://catalog.nmt.edu/courses/MUSC1130",""
"21328","MUSC 1130-02D","DE","","08/14/2023-12/08/2023","","WEB-V","3","CLAS","Music Appreciation: Jazz","Edward S. Pias","14","20","6","0","$45","https://catalog.nmt.edu/courses/MUSC1130",""
"20491","MUSC 1210-01A","M","","08/14/2023-12/08/2023","","WEB-V","3","CLAS","Fundamentals of Music (Fresh)","Gaby Benalil","15","15","0","0","$25","https://catalog.nmt.edu/courses/MUSC1210",""
"20766","MUSC 1210-02A","M","","08/14/2023-12/08/2023","","WEB-V","3","CLAS","Fundamentals of Music","Gaby Benalil","34","35","1","0","$25","https://catalog.nmt.edu/courses/MUSC1210",""
"21352","MUS 0189-01D","M","","08/14/2023-12/08/2023","","WEB-V","1","CLAS","Intro Counterpoint & Harmony","Gaby Benalil","12","12","0","0","$25","https://catalog.nmt.edu/courses/MUS0189",""
"21449","MUS 3041-01","M","T R","08/14/2023-12/08/2023","1100-1215","RH","1","CLAS","Jazz Ensemble","Gaby Benalil","12","12","0","0","$25","https://catalog.nmt.edu/courses/MUS3041",""
"21450","MUS 3051-01","M","T R","08/14/2023-12/08/2023","1215-1330","RH 232","1","CLAS","Chamber Orchestra","Gaby Benalil","15","15","0","0","$45","https://catalog.nmt.edu/courses/MUS3051",""
"21451","MUS 3051-02","M","T R","08/14/2023-12/08/2023","1215-1330","RH 232","1","CLAS","Chamber Orchestra","Gaby Benalil","12","12","0","0","$45","https://catalog.nmt.edu/courses/MUS3051",""
"20565","PETR 101-01","M","T","08/14/2023-12/08/2023","1100-1150","TBA","1","CLAS","Intro to Petroleum Engineering","Hamid Rahnema","19","20","1","0","$35","https://catalog.nmt.edu/courses/PETR101",""
"21927","PETR 3011-01","M","T R","08/14/2023-12/08/2023","0800-0915","","3","CLAS","Drilling Engineering","Tan Nguyen","20","20","0","0","$35","https://catalog.nmt.edu/courses/PETR3011",""
"21928","PETR 3011L-01","M","T","08/14/2023-12/08/2023","1400-1630","MSEC 359","1","CLAS","Drilling Mud Lab","Tan Nguyen","20","20","0","0","$75","https://catalog.nmt.edu/courses/PETR3011",""
"21929","PETR 3045-01","M","M W F","08/14/2023-12/08/2023","1200-1250","","3","CLAS","Reservoir Engineering I","Her Yuan Chen","20","20","0","0","$35","https://catalog.nmt.edu/courses/PETR3045",""
"21931","PETR 3045L-01","M","M","08/14/2023-12/08/2023","1400-1630","MSEC 387","1","CLAS","Reservoir Engineering Lab","Hamid Rahnema","20","20","0","0","$75","https://catalog.nmt.edu/courses/PETR3045",""
"21932","PETR 4024-01","M","T R","08/14/2023-12/08/2023","1235-1350","","3","CLAS","Production Engineering","Thomas Engler","19","20","1","0","$35","https://catalog.nmt.edu/courses/PETR4024",""
"21933","PETR 4024L-01","M","R","08/14/2023-12/08/2023","1400-1630","MSEC 359","1","CLAS","Production Engineering Lab","Tan Nguyen","19","20","1","0","$75","https://catalog.nmt.edu/courses/PETR4024",""
"21935","PETR 4070-01","M","M W","08/14/2023-12/08/2023","1530-1645","","3","CLAS","Applied Reservoir Simulation","William Ampomah","19","20","1","0","$75","https://catalog.nmt.edu/courses/PETR4070",""
"21936","PETR 4071-01","M","M","08/14/2023-12/08/2023","1300-1500","","3","CLAS","Capstone Design I","Sajjad Esmaeilpour","19","20","1","0","$35","https://catalog.nmt.edu/courses/PETR4071",""
"21939","PETR 5000-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21941","PETR 5000-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Her Yuan Chen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21943","PETR 5000-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Thomas Engler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21944","PETR 5000-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Tan Nguyen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21946","PETR 5000-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Randall S. Seright","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21947","PETR 5000-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Hamid Rahnema","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21948","PETR 5000-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Jianjia Yu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21951","PETR 5000-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Guoyin Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21952","PETR 5000-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","William Ampomah","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21953","PETR 5000-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Reid Grigg","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5000",""
"21957","PETR 5056-01","M","T","08/14/2023-12/08/2023","1000-1230","MSEC 367","3","CLAS","Advanced Drilling","Tan Nguyen","20","20","0","0","N/A","https://catalog.nmt.edu/courses/PETR5056",""
"21959","PETR 5056-02","M","M W","08/14/2023-12/08/2023","1030-1145","MSEC 367","3","CLAS","Advanced Drilling","Her Yuan Chen","20","20","0","0","N/A","https://catalog.nmt.edu/courses/PETR5056",""
"21955","PETR 5070-01","M","R","08/14/2023-12/08/2023","1500-1630","","1","CLAS","Graduate Seminar","Thomas Engler","30","30","0","0","N/A","https://catalog.nmt.edu/courses/PETR5070",""
"21961","PETR 5071- 01","M","M W","08/14/2023-12/08/2023","1400-1515","","3","CLAS","Adv Well Compl & Stimultn","Sajjad Esmaeilpour","0","0","0","0","N/A","https://catalog.nmt.edu/courses/PETR5071",""
"21963","PETR 5071-01","M","M W","08/14/2023-12/08/2023","1530-1645","","3","CLAS","Applied Reservoir Simulation","William Ampomah","20","20","0","0","N/A","https://catalog.nmt.edu/courses/PETR5071",""
"21964","PETR 5090-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21967","PETR 5090-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Her Yuan Chen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21968","PETR 5090-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Thomas Engler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21970","PETR 5090-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Tan Nguyen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21972","PETR 5090-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Randall S. Seright","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21973","PETR 5090-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Hamid Rahnema","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21975","PETR 5090-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Jianjia Yu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21976","PETR 5090-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Guoyin Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21977","PETR 5090-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","William Ampomah","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21978","PETR 5090-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Reid Grigg","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5090",""
"21466","PETR 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21467","PETR 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Her Yuan Chen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21468","PETR 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Thomas Engler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21471","PETR 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Tan Nguyen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21477","PETR 5091-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Randall S. Seright","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21479","PETR 5091-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Hamid Rahnema","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21483","PETR 5091-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Jianjia Yu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21484","PETR 5091-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Guoyin Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21486","PETR 5091-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","William Ampomah","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21490","PETR 5091-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Reid Grigg","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5091",""
"21492","PETR 5095-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21493","PETR 5095-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Her Yuan Chen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21495","PETR 5095-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Thomas Engler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21497","PETR 5095-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Tan Nguyen","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21500","PETR 5095-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Randall S. Seright","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21503","PETR 5095-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Hamid Rahnema","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21505","PETR 5095-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Jianjia Yu","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21511","PETR 5095-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Guoyin Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21513","PETR 5095-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","William Ampomah","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21514","PETR 5095-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Reid Grigg","10","10","0","0","N/A","https://catalog.nmt.edu/courses/PETR5095",""
"21354","PHIL 2040-01","M","M W F","08/14/2023-12/08/2023","1100-1150","TBA","3","CLAS","Science and Gender (fresh)","Christopher J. ChoGlueck","10","10","0","0","$25","https://catalog.nmt.edu/courses/PHIL2040",""
"21355","PHIL 2040-02","M","M W F","08/14/2023-12/08/2023","1100-1150","TBA","3","CLAS","Science and Gender","Christopher J. ChoGlueck","14","15","1","0","$25","https://catalog.nmt.edu/courses/PHIL2040",""
"21356","PHIL 3042-01","M","M W F","08/14/2023-12/08/2023","1300-1350","TBA","3","CLAS","Philosophy of Bioethics","Christopher J. ChoGlueck","25","25","0","0","$25","https://catalog.nmt.edu/courses/PHIL3042",""
"21452","PHIL 4082-01D","DE","W","08/14/2023-12/08/2023","1415-1645","WEB-V","3","CLAS","Cybersecurity Ethics & Law","Christopher J. ChoGlueck","10","10","0","0","$25","https://catalog.nmt.edu/courses/PHIL4082",""
"20416","PHED 1110-01","M","M W","08/14/2023-12/08/2023","1900-1955","GYM 1","1","CLAS","Dance: Beg. Belly Dance","Julie Johnson","10","10","0","0","$15","https://catalog.nmt.edu/courses/PHED1110",""
"20548","PHED 1110-03","M","M W","08/14/2023-12/08/2023","2000-2055","GYM 1","1","CLAS","Intermediate Belly Dancing","Julie Johnson","20","20","0","0","$15","https://catalog.nmt.edu/courses/PHED1110",""
"20413","PHED 1140-01","M","T R","08/14/2023-12/08/2023","1730-1825","SAC","1","CLAS","Zumba","Dana L. Chavez","25","25","0","0","$15","https://catalog.nmt.edu/courses/PHED1140",""
"20409","PHED 1210-01","M","M W","08/14/2023-12/08/2023","1800-1855","GYM","1","CLAS","Basketball","Bradley C. Hofmann","24","24","0","0","$15","https://catalog.nmt.edu/courses/PHED1210",""
"20408","PHED 1230-01","M","T R","08/14/2023-12/08/2023","1300-1355","GOLF","1","CLAS","Beginning Golf","Clemente S. Grijalva","10","10","0","0","$225","https://catalog.nmt.edu/courses/PHED1230",""
"20417","PHED 1230-02","M","T R","08/14/2023-12/08/2023","1100-1155","GOLF","1","CLAS","Intermediate Golf","Clemente S. Grijalva","10","10","0","0","$225","https://catalog.nmt.edu/courses/PHED1230",""
"20691","PHED 1230-03","M","M W","08/14/2023-12/08/2023","0630-0730","GYM","1","CLAS","Individual Sport: Spinning","Kim C. Padilla","6","6","0","0","$15","https://catalog.nmt.edu/courses/PHED1230",""
"20709","PHED 1230-04","M","M W","08/14/2023-12/08/2023","1200-1300","GYM","1","CLAS","Individual Sport: Spinning","Sara R. Demorest","6","6","0","0","$15","https://catalog.nmt.edu/courses/PHED1230",""
"20711","PHED 1230-05","M","T R","08/14/2023-12/08/2023","1200-1300","GYM","1","CLAS","Individual Sport: Spinning","Sara R. Demorest","12","12","0","0","$15","https://catalog.nmt.edu/courses/PHED1230",""
"20892","PHED 1230-06","M","T R","08/14/2023-12/08/2023","0630-0730","GYM","1","CLAS","Individual Sport: Spinning","Kim C. Padilla","6","6","0","0","$15","https://catalog.nmt.edu/courses/PHED1230",""
"20893","PHED 1230-07","M","M W","08/14/2023-12/08/2023","1715-1815","GYM","1","CLAS","Individual Sport: Spinning","Kim C. Padilla","6","6","0","0","$15","https://catalog.nmt.edu/courses/PHED1230",""
"20410","PHED 1290-01","M","M W","08/14/2023-12/08/2023","2000-2055","GYM","1","CLAS","Indoor Soccer","Bradley C. Hofmann","28","28","0","0","$15","https://catalog.nmt.edu/courses/PHED1290",""
"20557","PHED 1290-02","M","T R","08/14/2023-12/08/2023","1700-1800","GYM","1","CLAS","Volleyball","Navid Mojtabai","12","12","0","0","$15","https://catalog.nmt.edu/courses/PHED1290",""
"20411","PHED 1290-03","M","M W","08/14/2023-12/08/2023","2100-2155","GYM","1","CLAS","Indoor Soccer","Bradley C. Hofmann","28","28","0","0","$15","https://catalog.nmt.edu/courses/PHED1290",""
"20412","PHED 1410-02","M","M W","08/14/2023-12/08/2023","1200-1300","GYM 1","1","CLAS","Beginning Yoga","Melissa Begay","25","25","0","0","$15","https://catalog.nmt.edu/courses/PHED1410",""
"20650","PHED 1410-03","M","M","08/14/2023-12/08/2023","1730-1900","CRAMER 124","1","CLAS","Stress Mgt: Mindfulness","Maureen E. Wilks","10","10","0","0","$15","https://catalog.nmt.edu/courses/PHED1410",""
"20896","PHED 1410-03D","DE","T R","08/14/2023-12/08/2023","1715-1815","WEB-V","1","CLAS","Slo Flo Yoga","Margaret A. Griffin-Taylor","25","25","0","0","$15","https://catalog.nmt.edu/courses/PHED1410",""
"20549","PHED 1410-09","M","M W","08/14/2023-12/08/2023","1715-1815","SAC","1","CLAS","Beginning Yoga","Margaret A. Griffin-Taylor","25","25","0","0","$15","https://catalog.nmt.edu/courses/PHED1410",""
"20553","PHED 1410-10","M","M W","08/14/2023-12/08/2023","1600-1700","SAC","1","CLAS","Slo Flo Yoga","Margaret A. Griffin-Taylor","25","25","0","0","$15","https://catalog.nmt.edu/courses/PHED1410",""
"20913","PHED 1430-01","M","M W","08/14/2023-12/08/2023","1200-1300","GYM EAST GYM","1","CLAS","Pilates","Carrie A. Marsyla","20","20","0","0","$15","https://catalog.nmt.edu/courses/PHED1430",""
"20894","PHED 1440-01","M","T R","08/14/2023-12/08/2023","1430-1530","SAC","1","CLAS","Self Defense","Douglas G. Corpolongo","14","14","0","0","$15","https://catalog.nmt.edu/courses/PHED1440",""
"20415","PHED 1440-02","M","T R","08/14/2023-12/08/2023","1600-1700","SAC","1","CLAS","Tai Chi Chuan/All Ages","Douglas G. Corpolongo","12","12","0","0","$15","https://catalog.nmt.edu/courses/PHED1440",""
"20406","PHED 1510-02","M","T R","08/14/2023-12/08/2023","1900-1955","GYM","1","CLAS","Training: Weightlifting","Robert J. Adams","20","20","0","0","$15","https://catalog.nmt.edu/courses/PHED1510",""
"20407","PHED 1510-03","M","T R","08/14/2023-12/08/2023","2000-2055","GYM","1","CLAS","Training: Weightlifting","Robert J. Adams","20","20","0","0","$15","https://catalog.nmt.edu/courses/PHED1510",""
"20555","PHED 1510-05A","DE","T R","08/14/2023-12/08/2023","1900-1955","WEB-V","1","CLAS","Training: Weight Lifting","Robert J. Adams","10","10","0","0","$15","https://catalog.nmt.edu/courses/PHED1510",""
"20414","PHED 1710-01","M","M W","08/14/2023-12/08/2023","1820-1915","SAC","1","CLAS","Martial Arts: Taijutsu","Alexander D. George","16","16","0","0","$15","https://catalog.nmt.edu/courses/PHED1710",""
"20418","PHED 1910-01","M","M","08/14/2023-12/08/2023","1930-2100","SAC","1","CLAS","Outdoor Experience: Archery","Brian P. Olney","20","20","0","0","$40","https://catalog.nmt.edu/courses/PHED1910",""
"20420","PHED 1910-02","M","T","08/14/2023-12/08/2023","1350-1650","GYM","1","CLAS","Beginning Rock Climbing","Scott M. Roberts","6","6","0","0","$60","https://catalog.nmt.edu/courses/PHED1910",""
"20556","PHED 1910-05","M","R","08/14/2023-12/08/2023","1350-1650","GYM","1","CLAS","Bouldering","Scott M. Roberts","7","7","0","0","$25","https://catalog.nmt.edu/courses/PHED1910",""
"20419","PHED 1910-09","M","M","08/14/2023-12/08/2023","1350-1650","GYM","1","CLAS","Beginning Rock Climbing","Scott M. Roberts","10","10","0","0","$60","https://catalog.nmt.edu/courses/PHED1910",""
"20421","PHYS 1310-01","M","W","08/14/2023-12/08/2023","1900-2050","TBA","4","RCT","Calculus-based Physics I","Minnie Y. Mao","25","25","0","0","$40","https://catalog.nmt.edu/courses/",""
"20421","PHYS 1310-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","4","CLAS","Calculus-based Physics I","Minnie Y. Mao","25","25","0","0","$40","https://catalog.nmt.edu/courses/PHYS1310",""
"20422","PHYS 1310-02","M","R","08/14/2023-12/08/2023","1400-1550","TBA","4","RCT","Calculus-based Physics I","Minnie Y. Mao","25","25","0","0","$40","https://catalog.nmt.edu/courses/",""
"20422","PHYS 1310-02","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","4","CLAS","Calculus-based Physics I","Minnie Y. Mao","25","25","0","0","$40","https://catalog.nmt.edu/courses/PHYS1310",""
"20423","PHYS 1310-03","M","R","08/14/2023-12/08/2023","1700-1850","TBA","4","RCT","Calculus-based Physics I","Minnie Y. Mao","20","20","0","0","$40","https://catalog.nmt.edu/courses/",""
"20423","PHYS 1310-03","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","4","CLAS","Calculus-based Physics I","Minnie Y. Mao","20","20","0","0","$40","https://catalog.nmt.edu/courses/PHYS1310",""
"20424","PHYS 1310-04","M","T","08/14/2023-12/08/2023","1400-1550","TBA","4","RCT","Calculus-based Physics I","Minnie Y. Mao","20","20","0","0","$40","https://catalog.nmt.edu/courses/",""
"20424","PHYS 1310-04","M","M W F","08/14/2023-12/08/2023","1100-1150","TBA","4","CLAS","Calculus-based Physics I","Minnie Y. Mao","20","20","0","0","$40","https://catalog.nmt.edu/courses/PHYS1310",""
"20425","PHYS 1310-05","M","T","08/14/2023-12/08/2023","1700-1850","TBA","4","RCT","Calculus-based Physics I","Minnie Y. Mao","24","25","1","0","$40","https://catalog.nmt.edu/courses/",""
"20425","PHYS 1310-05","M","M W F","08/14/2023-12/08/2023","1100-1150","TBA","4","CLAS","Calculus-based Physics I","Minnie Y. Mao","24","25","1","0","$40","https://catalog.nmt.edu/courses/PHYS1310",""
"20426","PHYS 1310-06","M","W","08/14/2023-12/08/2023","1630-1820","TBA","4","RCT","Calculus-based Physics I","Minnie Y. Mao","25","25","0","0","$40","https://catalog.nmt.edu/courses/",""
"20426","PHYS 1310-06","M","M W F","08/14/2023-12/08/2023","1100-1150","TBA","4","CLAS","Calculus-based Physics I","Minnie Y. Mao","25","25","0","0","$40","https://catalog.nmt.edu/courses/PHYS1310",""
"20427","PHYS 1310L-01","M","M","08/14/2023-12/08/2023","1400-1620","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Carlos S. Lopez Carrillo","16","16","0","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"20428","PHYS 1310L-02","M","M","08/14/2023-12/08/2023","1630-1850","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Carlos S. Lopez Carrillo","16","16","0","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"20429","PHYS 1310L-03","M","T","08/14/2023-12/08/2023","1400-1620","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Carlos S. Lopez Carrillo","16","16","0","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"20430","PHYS 1310L-04","M","T","08/14/2023-12/08/2023","1700-1920","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Carlos S. Lopez Carrillo","16","16","0","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"20431","PHYS 1310L-05","M","W","08/14/2023-12/08/2023","1400-1620","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Carlos S. Lopez Carrillo","16","16","0","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"20724","PHYS 1310L-06","M","W","08/14/2023-12/08/2023","1630-1850","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Carlos S. Lopez Carrillo","16","16","0","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"20432","PHYS 1310L-07","M","R","08/14/2023-12/08/2023","1400-1620","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Carlos S. Lopez Carrillo","16","16","0","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"20433","PHYS 1310L-08","M","R","08/14/2023-12/08/2023","1700-1920","WORKC 115","1","CLAS","Calculus-based Physics I Lab","Carlos S. Lopez Carrillo","16","16","0","0","$50","https://catalog.nmt.edu/courses/PHYS1310",""
"20434","PHYS 1320-01","M","T","08/14/2023-12/08/2023","1400-1550","TBA","4","RCT","Calculus-based Physics II","Adonis Ferreira Raiol Leal","25","25","0","0","$40","https://catalog.nmt.edu/courses/",""
"20434","PHYS 1320-01","M","M W F","08/14/2023-12/08/2023","1000-1050","TBA","4","CLAS","Calculus-based Physics II","Adonis Ferreira Raiol Leal","25","25","0","0","$40","https://catalog.nmt.edu/courses/PHYS1320",""
"20435","PHYS 1320-02","M","W","08/14/2023-12/08/2023","1900-2050","TBA","4","RCT","Calculus-based Physics II","Adonis Ferreira Raiol Leal","24","25","1","0","$40","https://catalog.nmt.edu/courses/",""
"20435","PHYS 1320-02","M","M W F","08/14/2023-12/08/2023","1000-1050","TBA","4","CLAS","Calculus-based Physics II","Adonis Ferreira Raiol Leal","24","25","1","0","$40","https://catalog.nmt.edu/courses/PHYS1320",""
"20436","PHYS 1320-03","M","R","08/14/2023-12/08/2023","1400-1550","TBA","4","RCT","Calculus-based Physics II","Adonis Ferreira Raiol Leal","25","25","0","0","$40","https://catalog.nmt.edu/courses/",""
"20436","PHYS 1320-03","M","M W F","08/14/2023-12/08/2023","1000-1050","TBA","4","CLAS","Calculus-based Physics II","Adonis Ferreira Raiol Leal","25","25","0","0","$40","https://catalog.nmt.edu/courses/PHYS1320",""
"20437","PHYS 1320-04","M","R","08/14/2023-12/08/2023","1700-1850","TBA","4","RCT","Calculus-based Physics II","Minnie Y. Mao","20","20","0","0","$40","https://catalog.nmt.edu/courses/",""
